# Isotope Spectrum Builder - bin metadata
# detector=NaI
# isotope=Cs-137
# n_bins=2048
# e_min_keV=0.0
# e_max_keV=2520.0
# normalization=raw
# acquisition_time_s=
# base_seed=42
# builder=Created by Dr K. Karafasoulis
# url=http://karafasoulis.eu
bin_index,e_low_keV,e_high_keV,e_center_keV,bin_width_keV
1502,1848.1640625,1849.39453125,1848.779296875,1.23046875
1503,1849.39453125,1850.625,1850.009765625,1.23046875
1504,1850.625,1851.85546875,1851.240234375,1.23046875
1505,1851.85546875,1853.0859375,1852.470703125,1.23046875
1506,1853.0859375,1854.31640625,1853.701171875,1.23046875
1507,1854.31640625,1855.546875,1854.931640625,1.23046875
1508,1855.546875,1856.77734375,1856.162109375,1.23046875
1509,1856.77734375,1858.0078125,1857.392578125,1.23046875
1510,1858.0078125,1859.23828125,1858.623046875,1.23046875
1511,1859.23828125,1860.46875,1859.853515625,1.23046875
1512,1860.46875,1861.69921875,1861.083984375,1.23046875
1513,1861.69921875,1862.9296875,1862.314453125,1.23046875
1514,1862.9296875,1864.16015625,1863.544921875,1.23046875
1515,1864.16015625,1865.390625,1864.775390625,1.23046875
1516,1865.390625,1866.62109375,1866.005859375,1.23046875
1517,1866.62109375,1867.8515625,1867.236328125,1.23046875
1518,1867.8515625,1869.08203125,1868.466796875,1.23046875
1519,1869.08203125,1870.3125,1869.697265625,1.23046875
1520,1870.3125,1871.54296875,1870.927734375,1.23046875
1521,1871.54296875,1872.7734375,1872.158203125,1.23046875
1522,1872.7734375,1874.00390625,1873.388671875,1.23046875
1523,1874.00390625,1875.234375,1874.619140625,1.23046875
1524,1875.234375,1876.46484375,1875.849609375,1.23046875
1525,1876.46484375,1877.6953125,1877.080078125,1.23046875
1526,1877.6953125,1878.92578125,1878.310546875,1.23046875
1527,1878.92578125,1880.15625,1879.541015625,1.23046875
1528,1880.15625,1881.38671875,1880.771484375,1.23046875
1529,1881.38671875,1882.6171875,1882.001953125,1.23046875
1530,1882.6171875,1883.84765625,1883.232421875,1.23046875
1531,1883.84765625,1885.078125,1884.462890625,1.23046875
1532,1885.078125,1886.30859375,1885.693359375,1.23046875
1533,1886.30859375,1887.5390625,1886.923828125,1.23046875
1534,1887.5390625,1888.76953125,1888.154296875,1.23046875
1535,1888.76953125,1890.0,1889.384765625,1.23046875
1536,1890.0,1891.23046875,1890.615234375,1.23046875
1537,1891.23046875,1892.4609375,1891.845703125,1.23046875
1538,1892.4609375,1893.69140625,1893.076171875,1.23046875
1539,1893.69140625,1894.921875,1894.306640625,1.23046875
1540,1894.921875,1896.15234375,1895.537109375,1.23046875
1541,1896.15234375,1897.3828125,1896.767578125,1.23046875
1542,1897.3828125,1898.61328125,1897.998046875,1.23046875
1543,1898.61328125,1899.84375,1899.228515625,1.23046875
1544,1899.84375,1901.07421875,1900.458984375,1.23046875
1545,1901.07421875,1902.3046875,1901.689453125,1.23046875
1546,1902.3046875,1903.53515625,1902.919921875,1.23046875
1547,1903.53515625,1904.765625,1904.150390625,1.23046875
1548,1904.765625,1905.99609375,1905.380859375,1.23046875
1549,1905.99609375,1907.2265625,1906.611328125,1.23046875
1550,1907.2265625,1908.45703125,1907.841796875,1.23046875
1551,1908.45703125,1909.6875,1909.072265625,1.23046875
1552,1909.6875,1910.91796875,1910.302734375,1.23046875
1553,1910.91796875,1912.1484375,1911.533203125,1.23046875
1554,1912.1484375,1913.37890625,1912.763671875,1.23046875
1555,1913.37890625,1914.609375,1913.994140625,1.23046875
1556,1914.609375,1915.83984375,1915.224609375,1.23046875
1557,1915.83984375,1917.0703125,1916.455078125,1.23046875
1558,1917.0703125,1918.30078125,1917.685546875,1.23046875
1559,1918.30078125,1919.53125,1918.916015625,1.23046875
1560,1919.53125,1920.76171875,1920.146484375,1.23046875
1561,1920.76171875,1921.9921875,1921.376953125,1.23046875
1562,1921.9921875,1923.22265625,1922.607421875,1.23046875
1563,1923.22265625,1924.453125,1923.837890625,1.23046875
1564,1924.453125,1925.68359375,1925.068359375,1.23046875
1565,1925.68359375,1926.9140625,1926.298828125,1.23046875
1566,1926.9140625,1928.14453125,1927.529296875,1.23046875
1567,1928.14453125,1929.375,1928.759765625,1.23046875
1568,1929.375,1930.60546875,1929.990234375,1.23046875
1569,1930.60546875,1931.8359375,1931.220703125,1.23046875
1570,1931.8359375,1933.06640625,1932.451171875,1.23046875
1571,1933.06640625,1934.296875,1933.681640625,1.23046875
1572,1934.296875,1935.52734375,1934.912109375,1.23046875
1573,1935.52734375,1936.7578125,1936.142578125,1.23046875
1574,1936.7578125,1937.98828125,1937.373046875,1.23046875
1575,1937.98828125,1939.21875,1938.603515625,1.23046875
1576,1939.21875,1940.44921875,1939.833984375,1.23046875
1577,1940.44921875,1941.6796875,1941.064453125,1.23046875
1578,1941.6796875,1942.91015625,1942.294921875,1.23046875
1579,1942.91015625,1944.140625,1943.525390625,1.23046875
1580,1944.140625,1945.37109375,1944.755859375,1.23046875
1581,1945.37109375,1946.6015625,1945.986328125,1.23046875
1582,1946.6015625,1947.83203125,1947.216796875,1.23046875
1583,1947.83203125,1949.0625,1948.447265625,1.23046875
1584,1949.0625,1950.29296875,1949.677734375,1.23046875
1585,1950.29296875,1951.5234375,1950.908203125,1.23046875
1586,1951.5234375,1952.75390625,1952.138671875,1.23046875
1587,1952.75390625,1953.984375,1953.369140625,1.23046875
1588,1953.984375,1955.21484375,1954.599609375,1.23046875
1589,1955.21484375,1956.4453125,1955.830078125,1.23046875
1590,1956.4453125,1957.67578125,1957.060546875,1.23046875
1591,1957.67578125,1958.90625,1958.291015625,1.23046875
1592,1958.90625,1960.13671875,1959.521484375,1.23046875
1593,1960.13671875,1961.3671875,1960.751953125,1.23046875
1594,1961.3671875,1962.59765625,1961.982421875,1.23046875
1595,1962.59765625,1963.828125,1963.212890625,1.23046875
1596,1963.828125,1965.05859375,1964.443359375,1.23046875
1597,1965.05859375,1966.2890625,1965.673828125,1.23046875
1598,1966.2890625,1967.51953125,1966.904296875,1.23046875
1599,1967.51953125,1968.75,1968.134765625,1.23046875
1600,1968.75,1969.98046875,1969.365234375,1.23046875
1601,1969.98046875,1971.2109375,1970.595703125,1.23046875
1602,1971.2109375,1972.44140625,1971.826171875,1.23046875
1603,1972.44140625,1973.671875,1973.056640625,1.23046875
1604,1973.671875,1974.90234375,1974.287109375,1.23046875
1605,1974.90234375,1976.1328125,1975.517578125,1.23046875
1606,1976.1328125,1977.36328125,1976.748046875,1.23046875
1607,1977.36328125,1978.59375,1977.978515625,1.23046875
1608,1978.59375,1979.82421875,1979.208984375,1.23046875
1609,1979.82421875,1981.0546875,1980.439453125,1.23046875
1610,1981.0546875,1982.28515625,1981.669921875,1.23046875
1611,1982.28515625,1983.515625,1982.900390625,1.23046875
1612,1983.515625,1984.74609375,1984.130859375,1.23046875
1613,1984.74609375,1985.9765625,1985.361328125,1.23046875
1614,1985.9765625,1987.20703125,1986.591796875,1.23046875
1615,1987.20703125,1988.4375,1987.822265625,1.23046875
1616,1988.4375,1989.66796875,1989.052734375,1.23046875
1617,1989.66796875,1990.8984375,1990.283203125,1.23046875
1618,1990.8984375,1992.12890625,1991.513671875,1.23046875
1619,1992.12890625,1993.359375,1992.744140625,1.23046875
1620,1993.359375,1994.58984375,1993.974609375,1.23046875
1621,1994.58984375,1995.8203125,1995.205078125,1.23046875
1622,1995.8203125,1997.05078125,1996.435546875,1.23046875
1623,1997.05078125,1998.28125,1997.666015625,1.23046875
1624,1998.28125,1999.51171875,1998.896484375,1.23046875
1625,1999.51171875,2000.7421875,2000.126953125,1.23046875
1626,2000.7421875,2001.97265625,2001.357421875,1.23046875
1627,2001.97265625,2003.203125,2002.587890625,1.23046875
1628,2003.203125,2004.43359375,2003.818359375,1.23046875
1629,2004.43359375,2005.6640625,2005.048828125,1.23046875
1630,2005.6640625,2006.89453125,2006.279296875,1.23046875
1631,2006.89453125,2008.125,2007.509765625,1.23046875
1632,2008.125,2009.35546875,2008.740234375,1.23046875
1633,2009.35546875,2010.5859375,2009.970703125,1.23046875
1634,2010.5859375,2011.81640625,2011.201171875,1.23046875
1635,2011.81640625,2013.046875,2012.431640625,1.23046875
1636,2013.046875,2014.27734375,2013.662109375,1.23046875
1637,2014.27734375,2015.5078125,2014.892578125,1.23046875
1638,2015.5078125,2016.73828125,2016.123046875,1.23046875
1639,2016.73828125,2017.96875,2017.353515625,1.23046875
1640,2017.96875,2019.19921875,2018.583984375,1.23046875
1641,2019.19921875,2020.4296875,2019.814453125,1.23046875
1642,2020.4296875,2021.66015625,2021.044921875,1.23046875
1643,2021.66015625,2022.890625,2022.275390625,1.23046875
1644,2022.890625,2024.12109375,2023.505859375,1.23046875
1645,2024.12109375,2025.3515625,2024.736328125,1.23046875
1646,2025.3515625,2026.58203125,2025.966796875,1.23046875
1647,2026.58203125,2027.8125,2027.197265625,1.23046875
1648,2027.8125,2029.04296875,2028.427734375,1.23046875
1649,2029.04296875,2030.2734375,2029.658203125,1.23046875
1650,2030.2734375,2031.50390625,2030.888671875,1.23046875
1651,2031.50390625,2032.734375,2032.119140625,1.23046875
1652,2032.734375,2033.96484375,2033.349609375,1.23046875
1653,2033.96484375,2035.1953125,2034.580078125,1.23046875
1654,2035.1953125,2036.42578125,2035.810546875,1.23046875
1655,2036.42578125,2037.65625,2037.041015625,1.23046875
1656,2037.65625,2038.88671875,2038.271484375,1.23046875
1657,2038.88671875,2040.1171875,2039.501953125,1.23046875
1658,2040.1171875,2041.34765625,2040.732421875,1.23046875
1659,2041.34765625,2042.578125,2041.962890625,1.23046875
1660,2042.578125,2043.80859375,2043.193359375,1.23046875
1661,2043.80859375,2045.0390625,2044.423828125,1.23046875
1662,2045.0390625,2046.26953125,2045.654296875,1.23046875
1663,2046.26953125,2047.5,2046.884765625,1.23046875
1664,2047.5,2048.73046875,2048.115234375,1.23046875
1665,2048.73046875,2049.9609375,2049.345703125,1.23046875
1666,2049.9609375,2051.19140625,2050.576171875,1.23046875
1667,2051.19140625,2052.421875,2051.806640625,1.23046875
1668,2052.421875,2053.65234375,2053.037109375,1.23046875
1669,2053.65234375,2054.8828125,2054.267578125,1.23046875
1670,2054.8828125,2056.11328125,2055.498046875,1.23046875
1671,2056.11328125,2057.34375,2056.728515625,1.23046875
1672,2057.34375,2058.57421875,2057.958984375,1.23046875
1673,2058.57421875,2059.8046875,2059.189453125,1.23046875
1674,2059.8046875,2061.03515625,2060.419921875,1.23046875
1675,2061.03515625,2062.265625,2061.650390625,1.23046875
1676,2062.265625,2063.49609375,2062.880859375,1.23046875
1677,2063.49609375,2064.7265625,2064.111328125,1.23046875
1678,2064.7265625,2065.95703125,2065.341796875,1.23046875
1679,2065.95703125,2067.1875,2066.572265625,1.23046875
1680,2067.1875,2068.41796875,2067.802734375,1.23046875
1681,2068.41796875,2069.6484375,2069.033203125,1.23046875
1682,2069.6484375,2070.87890625,2070.263671875,1.23046875
1683,2070.87890625,2072.109375,2071.494140625,1.23046875
1684,2072.109375,2073.33984375,2072.724609375,1.23046875
1685,2073.33984375,2074.5703125,2073.955078125,1.23046875
1686,2074.5703125,2075.80078125,2075.185546875,1.23046875
1687,2075.80078125,2077.03125,2076.416015625,1.23046875
1688,2077.03125,2078.26171875,2077.646484375,1.23046875
1689,2078.26171875,2079.4921875,2078.876953125,1.23046875
1690,2079.4921875,2080.72265625,2080.107421875,1.23046875
1691,2080.72265625,2081.953125,2081.337890625,1.23046875
1692,2081.953125,2083.18359375,2082.568359375,1.23046875
1693,2083.18359375,2084.4140625,2083.798828125,1.23046875
1694,2084.4140625,2085.64453125,2085.029296875,1.23046875
1695,2085.64453125,2086.875,2086.259765625,1.23046875
1696,2086.875,2088.10546875,2087.490234375,1.23046875
1697,2088.10546875,2089.3359375,2088.720703125,1.23046875
1698,2089.3359375,2090.56640625,2089.951171875,1.23046875
1699,2090.56640625,2091.796875,2091.181640625,1.23046875
1700,2091.796875,2093.02734375,2092.412109375,1.23046875
1701,2093.02734375,2094.2578125,2093.642578125,1.23046875
1702,2094.2578125,2095.48828125,2094.873046875,1.23046875
1703,2095.48828125,2096.71875,2096.103515625,1.23046875
1704,2096.71875,2097.94921875,2097.333984375,1.23046875
1705,2097.94921875,2099.1796875,2098.564453125,1.23046875
1706,2099.1796875,2100.41015625,2099.794921875,1.23046875
1707,2100.41015625,2101.640625,2101.025390625,1.23046875
1708,2101.640625,2102.87109375,2102.255859375,1.23046875
1709,2102.87109375,2104.1015625,2103.486328125,1.23046875
1710,2104.1015625,2105.33203125,2104.716796875,1.23046875
1711,2105.33203125,2106.5625,2105.947265625,1.23046875
1712,2106.5625,2107.79296875,2107.177734375,1.23046875
1713,2107.79296875,2109.0234375,2108.408203125,1.23046875
1714,2109.0234375,2110.25390625,2109.638671875,1.23046875
1715,2110.25390625,2111.484375,2110.869140625,1.23046875
1716,2111.484375,2112.71484375,2112.099609375,1.23046875
1717,2112.71484375,2113.9453125,2113.330078125,1.23046875
1718,2113.9453125,2115.17578125,2114.560546875,1.23046875
1719,2115.17578125,2116.40625,2115.791015625,1.23046875
1720,2116.40625,2117.63671875,2117.021484375,1.23046875
1721,2117.63671875,2118.8671875,2118.251953125,1.23046875
1722,2118.8671875,2120.09765625,2119.482421875,1.23046875
1723,2120.09765625,2121.328125,2120.712890625,1.23046875
1724,2121.328125,2122.55859375,2121.943359375,1.23046875
1725,2122.55859375,2123.7890625,2123.173828125,1.23046875
1726,2123.7890625,2125.01953125,2124.404296875,1.23046875
1727,2125.01953125,2126.25,2125.634765625,1.23046875
1728,2126.25,2127.48046875,2126.865234375,1.23046875
1729,2127.48046875,2128.7109375,2128.095703125,1.23046875
1730,2128.7109375,2129.94140625,2129.326171875,1.23046875
1731,2129.94140625,2131.171875,2130.556640625,1.23046875
1732,2131.171875,2132.40234375,2131.787109375,1.23046875
1733,2132.40234375,2133.6328125,2133.017578125,1.23046875
1734,2133.6328125,2134.86328125,2134.248046875,1.23046875
1735,2134.86328125,2136.09375,2135.478515625,1.23046875
1736,2136.09375,2137.32421875,2136.708984375,1.23046875
1737,2137.32421875,2138.5546875,2137.939453125,1.23046875
1738,2138.5546875,2139.78515625,2139.169921875,1.23046875
1739,2139.78515625,2141.015625,2140.400390625,1.23046875
1740,2141.015625,2142.24609375,2141.630859375,1.23046875
1741,2142.24609375,2143.4765625,2142.861328125,1.23046875
1742,2143.4765625,2144.70703125,2144.091796875,1.23046875
1743,2144.70703125,2145.9375,2145.322265625,1.23046875
1744,2145.9375,2147.16796875,2146.552734375,1.23046875
1745,2147.16796875,2148.3984375,2147.783203125,1.23046875
1746,2148.3984375,2149.62890625,2149.013671875,1.23046875
1747,2149.62890625,2150.859375,2150.244140625,1.23046875
1748,2150.859375,2152.08984375,2151.474609375,1.23046875
1749,2152.08984375,2153.3203125,2152.705078125,1.23046875
1750,2153.3203125,2154.55078125,2153.935546875,1.23046875
1751,2154.55078125,2155.78125,2155.166015625,1.23046875
1752,2155.78125,2157.01171875,2156.396484375,1.23046875
1753,2157.01171875,2158.2421875,2157.626953125,1.23046875
1754,2158.2421875,2159.47265625,2158.857421875,1.23046875
1755,2159.47265625,2160.703125,2160.087890625,1.23046875
1756,2160.703125,2161.93359375,2161.318359375,1.23046875
1757,2161.93359375,2163.1640625,2162.548828125,1.23046875
1758,2163.1640625,2164.39453125,2163.779296875,1.23046875
1759,2164.39453125,2165.625,2165.009765625,1.23046875
1760,2165.625,2166.85546875,2166.240234375,1.23046875
1761,2166.85546875,2168.0859375,2167.470703125,1.23046875
1762,2168.0859375,2169.31640625,2168.701171875,1.23046875
1763,2169.31640625,2170.546875,2169.931640625,1.23046875
1764,2170.546875,2171.77734375,2171.162109375,1.23046875
1765,2171.77734375,2173.0078125,2172.392578125,1.23046875
1766,2173.0078125,2174.23828125,2173.623046875,1.23046875
1767,2174.23828125,2175.46875,2174.853515625,1.23046875
1768,2175.46875,2176.69921875,2176.083984375,1.23046875
1769,2176.69921875,2177.9296875,2177.314453125,1.23046875
1770,2177.9296875,2179.16015625,2178.544921875,1.23046875
1771,2179.16015625,2180.390625,2179.775390625,1.23046875
1772,2180.390625,2181.62109375,2181.005859375,1.23046875
1773,2181.62109375,2182.8515625,2182.236328125,1.23046875
1774,2182.8515625,2184.08203125,2183.466796875,1.23046875
1775,2184.08203125,2185.3125,2184.697265625,1.23046875
1776,2185.3125,2186.54296875,2185.927734375,1.23046875
1777,2186.54296875,2187.7734375,2187.158203125,1.23046875
1778,2187.7734375,2189.00390625,2188.388671875,1.23046875
1779,2189.00390625,2190.234375,2189.619140625,1.23046875
1780,2190.234375,2191.46484375,2190.849609375,1.23046875
1781,2191.46484375,2192.6953125,2192.080078125,1.23046875
1782,2192.6953125,2193.92578125,2193.310546875,1.23046875
1783,2193.92578125,2195.15625,2194.541015625,1.23046875
1784,2195.15625,2196.38671875,2195.771484375,1.23046875
1785,2196.38671875,2197.6171875,2197.001953125,1.23046875
1786,2197.6171875,2198.84765625,2198.232421875,1.23046875
1787,2198.84765625,2200.078125,2199.462890625,1.23046875
1788,2200.078125,2201.30859375,2200.693359375,1.23046875
1789,2201.30859375,2202.5390625,2201.923828125,1.23046875
1790,2202.5390625,2203.76953125,2203.154296875,1.23046875
1791,2203.76953125,2205.0,2204.384765625,1.23046875
1792,2205.0,2206.23046875,2205.615234375,1.23046875
1793,2206.23046875,2207.4609375,2206.845703125,1.23046875
1794,2207.4609375,2208.69140625,2208.076171875,1.23046875
1795,2208.69140625,2209.921875,2209.306640625,1.23046875
1796,2209.921875,2211.15234375,2210.537109375,1.23046875
1797,2211.15234375,2212.3828125,2211.767578125,1.23046875
1798,2212.3828125,2213.61328125,2212.998046875,1.23046875
1799,2213.61328125,2214.84375,2214.228515625,1.23046875
1800,2214.84375,2216.07421875,2215.458984375,1.23046875
1801,2216.07421875,2217.3046875,2216.689453125,1.23046875
1802,2217.3046875,2218.53515625,2217.919921875,1.23046875
1803,2218.53515625,2219.765625,2219.150390625,1.23046875
1804,2219.765625,2220.99609375,2220.380859375,1.23046875
1805,2220.99609375,2222.2265625,2221.611328125,1.23046875
1806,2222.2265625,2223.45703125,2222.841796875,1.23046875
1807,2223.45703125,2224.6875,2224.072265625,1.23046875
1808,2224.6875,2225.91796875,2225.302734375,1.23046875
1809,2225.91796875,2227.1484375,2226.533203125,1.23046875
1810,2227.1484375,2228.37890625,2227.763671875,1.23046875
1811,2228.37890625,2229.609375,2228.994140625,1.23046875
1812,2229.609375,2230.83984375,2230.224609375,1.23046875
1813,2230.83984375,2232.0703125,2231.455078125,1.23046875
1814,2232.0703125,2233.30078125,2232.685546875,1.23046875
1815,2233.30078125,2234.53125,2233.916015625,1.23046875
1816,2234.53125,2235.76171875,2235.146484375,1.23046875
1817,2235.76171875,2236.9921875,2236.376953125,1.23046875
1818,2236.9921875,2238.22265625,2237.607421875,1.23046875
1819,2238.22265625,2239.453125,2238.837890625,1.23046875
1820,2239.453125,2240.68359375,2240.068359375,1.23046875
1821,2240.68359375,2241.9140625,2241.298828125,1.23046875
1822,2241.9140625,2243.14453125,2242.529296875,1.23046875
1823,2243.14453125,2244.375,2243.759765625,1.23046875
1824,2244.375,2245.60546875,2244.990234375,1.23046875
1825,2245.60546875,2246.8359375,2246.220703125,1.23046875
1826,2246.8359375,2248.06640625,2247.451171875,1.23046875
1827,2248.06640625,2249.296875,2248.681640625,1.23046875
1828,2249.296875,2250.52734375,2249.912109375,1.23046875
1829,2250.52734375,2251.7578125,2251.142578125,1.23046875
1830,2251.7578125,2252.98828125,2252.373046875,1.23046875
1831,2252.98828125,2254.21875,2253.603515625,1.23046875
1832,2254.21875,2255.44921875,2254.833984375,1.23046875
1833,2255.44921875,2256.6796875,2256.064453125,1.23046875
1834,2256.6796875,2257.91015625,2257.294921875,1.23046875
1835,2257.91015625,2259.140625,2258.525390625,1.23046875
1836,2259.140625,2260.37109375,2259.755859375,1.23046875
1837,2260.37109375,2261.6015625,2260.986328125,1.23046875
1838,2261.6015625,2262.83203125,2262.216796875,1.23046875
1839,2262.83203125,2264.0625,2263.447265625,1.23046875
1840,2264.0625,2265.29296875,2264.677734375,1.23046875
1841,2265.29296875,2266.5234375,2265.908203125,1.23046875
1842,2266.5234375,2267.75390625,2267.138671875,1.23046875
1843,2267.75390625,2268.984375,2268.369140625,1.23046875
1844,2268.984375,2270.21484375,2269.599609375,1.23046875
1845,2270.21484375,2271.4453125,2270.830078125,1.23046875
1846,2271.4453125,2272.67578125,2272.060546875,1.23046875
1847,2272.67578125,2273.90625,2273.291015625,1.23046875
1848,2273.90625,2275.13671875,2274.521484375,1.23046875
1849,2275.13671875,2276.3671875,2275.751953125,1.23046875
1850,2276.3671875,2277.59765625,2276.982421875,1.23046875
1851,2277.59765625,2278.828125,2278.212890625,1.23046875
1852,2278.828125,2280.05859375,2279.443359375,1.23046875
1853,2280.05859375,2281.2890625,2280.673828125,1.23046875
1854,2281.2890625,2282.51953125,2281.904296875,1.23046875
1855,2282.51953125,2283.75,2283.134765625,1.23046875
1856,2283.75,2284.98046875,2284.365234375,1.23046875
1857,2284.98046875,2286.2109375,2285.595703125,1.23046875
1858,2286.2109375,2287.44140625,2286.826171875,1.23046875
1859,2287.44140625,2288.671875,2288.056640625,1.23046875
1860,2288.671875,2289.90234375,2289.287109375,1.23046875
1861,2289.90234375,2291.1328125,2290.517578125,1.23046875
1862,2291.1328125,2292.36328125,2291.748046875,1.23046875
1863,2292.36328125,2293.59375,2292.978515625,1.23046875
1864,2293.59375,2294.82421875,2294.208984375,1.23046875
1865,2294.82421875,2296.0546875,2295.439453125,1.23046875
1866,2296.0546875,2297.28515625,2296.669921875,1.23046875
1867,2297.28515625,2298.515625,2297.900390625,1.23046875
1868,2298.515625,2299.74609375,2299.130859375,1.23046875
1869,2299.74609375,2300.9765625,2300.361328125,1.23046875
1870,2300.9765625,2302.20703125,2301.591796875,1.23046875
1871,2302.20703125,2303.4375,2302.822265625,1.23046875
1872,2303.4375,2304.66796875,2304.052734375,1.23046875
1873,2304.66796875,2305.8984375,2305.283203125,1.23046875
1874,2305.8984375,2307.12890625,2306.513671875,1.23046875
1875,2307.12890625,2308.359375,2307.744140625,1.23046875
1876,2308.359375,2309.58984375,2308.974609375,1.23046875
1877,2309.58984375,2310.8203125,2310.205078125,1.23046875
1878,2310.8203125,2312.05078125,2311.435546875,1.23046875
1879,2312.05078125,2313.28125,2312.666015625,1.23046875
1880,2313.28125,2314.51171875,2313.896484375,1.23046875
1881,2314.51171875,2315.7421875,2315.126953125,1.23046875
1882,2315.7421875,2316.97265625,2316.357421875,1.23046875
1883,2316.97265625,2318.203125,2317.587890625,1.23046875
1884,2318.203125,2319.43359375,2318.818359375,1.23046875
1885,2319.43359375,2320.6640625,2320.048828125,1.23046875
1886,2320.6640625,2321.89453125,2321.279296875,1.23046875
1887,2321.89453125,2323.125,2322.509765625,1.23046875
1888,2323.125,2324.35546875,2323.740234375,1.23046875
1889,2324.35546875,2325.5859375,2324.970703125,1.23046875
1890,2325.5859375,2326.81640625,2326.201171875,1.23046875
1891,2326.81640625,2328.046875,2327.431640625,1.23046875
1892,2328.046875,2329.27734375,2328.662109375,1.23046875
1893,2329.27734375,2330.5078125,2329.892578125,1.23046875
1894,2330.5078125,2331.73828125,2331.123046875,1.23046875
1895,2331.73828125,2332.96875,2332.353515625,1.23046875
1896,2332.96875,2334.19921875,2333.583984375,1.23046875
1897,2334.19921875,2335.4296875,2334.814453125,1.23046875
1898,2335.4296875,2336.66015625,2336.044921875,1.23046875
1899,2336.66015625,2337.890625,2337.275390625,1.23046875
1900,2337.890625,2339.12109375,2338.505859375,1.23046875
1901,2339.12109375,2340.3515625,2339.736328125,1.23046875
1902,2340.3515625,2341.58203125,2340.966796875,1.23046875
1903,2341.58203125,2342.8125,2342.197265625,1.23046875
1904,2342.8125,2344.04296875,2343.427734375,1.23046875
1905,2344.04296875,2345.2734375,2344.658203125,1.23046875
1906,2345.2734375,2346.50390625,2345.888671875,1.23046875
1907,2346.50390625,2347.734375,2347.119140625,1.23046875
1908,2347.734375,2348.96484375,2348.349609375,1.23046875
1909,2348.96484375,2350.1953125,2349.580078125,1.23046875
1910,2350.1953125,2351.42578125,2350.810546875,1.23046875
1911,2351.42578125,2352.65625,2352.041015625,1.23046875
1912,2352.65625,2353.88671875,2353.271484375,1.23046875
1913,2353.88671875,2355.1171875,2354.501953125,1.23046875
1914,2355.1171875,2356.34765625,2355.732421875,1.23046875
1915,2356.34765625,2357.578125,2356.962890625,1.23046875
1916,2357.578125,2358.80859375,2358.193359375,1.23046875
1917,2358.80859375,2360.0390625,2359.423828125,1.23046875
1918,2360.0390625,2361.26953125,2360.654296875,1.23046875
1919,2361.26953125,2362.5,2361.884765625,1.23046875
1920,2362.5,2363.73046875,2363.115234375,1.23046875
1921,2363.73046875,2364.9609375,2364.345703125,1.23046875
1922,2364.9609375,2366.19140625,2365.576171875,1.23046875
1923,2366.19140625,2367.421875,2366.806640625,1.23046875
1924,2367.421875,2368.65234375,2368.037109375,1.23046875
1925,2368.65234375,2369.8828125,2369.267578125,1.23046875
1926,2369.8828125,2371.11328125,2370.498046875,1.23046875
1927,2371.11328125,2372.34375,2371.728515625,1.23046875
1928,2372.34375,2373.57421875,2372.958984375,1.23046875
1929,2373.57421875,2374.8046875,2374.189453125,1.23046875
1930,2374.8046875,2376.03515625,2375.419921875,1.23046875
1931,2376.03515625,2377.265625,2376.650390625,1.23046875
1932,2377.265625,2378.49609375,2377.880859375,1.23046875
1933,2378.49609375,2379.7265625,2379.111328125,1.23046875
1934,2379.7265625,2380.95703125,2380.341796875,1.23046875
1935,2380.95703125,2382.1875,2381.572265625,1.23046875
1936,2382.1875,2383.41796875,2382.802734375,1.23046875
1937,2383.41796875,2384.6484375,2384.033203125,1.23046875
1938,2384.6484375,2385.87890625,2385.263671875,1.23046875
1939,2385.87890625,2387.109375,2386.494140625,1.23046875
1940,2387.109375,2388.33984375,2387.724609375,1.23046875
1941,2388.33984375,2389.5703125,2388.955078125,1.23046875
1942,2389.5703125,2390.80078125,2390.185546875,1.23046875
1943,2390.80078125,2392.03125,2391.416015625,1.23046875
1944,2392.03125,2393.26171875,2392.646484375,1.23046875
1945,2393.26171875,2394.4921875,2393.876953125,1.23046875
1946,2394.4921875,2395.72265625,2395.107421875,1.23046875
1947,2395.72265625,2396.953125,2396.337890625,1.23046875
1948,2396.953125,2398.18359375,2397.568359375,1.23046875
1949,2398.18359375,2399.4140625,2398.798828125,1.23046875
1950,2399.4140625,2400.64453125,2400.029296875,1.23046875
1951,2400.64453125,2401.875,2401.259765625,1.23046875
1952,2401.875,2403.10546875,2402.490234375,1.23046875
1953,2403.10546875,2404.3359375,2403.720703125,1.23046875
1954,2404.3359375,2405.56640625,2404.951171875,1.23046875
1955,2405.56640625,2406.796875,2406.181640625,1.23046875
1956,2406.796875,2408.02734375,2407.412109375,1.23046875
1957,2408.02734375,2409.2578125,2408.642578125,1.23046875
1958,2409.2578125,2410.48828125,2409.873046875,1.23046875
1959,2410.48828125,2411.71875,2411.103515625,1.23046875
1960,2411.71875,2412.94921875,2412.333984375,1.23046875
1961,2412.94921875,2414.1796875,2413.564453125,1.23046875
1962,2414.1796875,2415.41015625,2414.794921875,1.23046875
1963,2415.41015625,2416.640625,2416.025390625,1.23046875
1964,2416.640625,2417.87109375,2417.255859375,1.23046875
1965,2417.87109375,2419.1015625,2418.486328125,1.23046875
1966,2419.1015625,2420.33203125,2419.716796875,1.23046875
1967,2420.33203125,2421.5625,2420.947265625,1.23046875
1968,2421.5625,2422.79296875,2422.177734375,1.23046875
1969,2422.79296875,2424.0234375,2423.408203125,1.23046875
1970,2424.0234375,2425.25390625,2424.638671875,1.23046875
